PLTR,0.0933423913043478
SPY,0.0664402173913043
GME,0.0516304347826087
TSLA,0.0516304347826087
AMD,0.0384510869565217
COIN,0.036820652173913
AAPL,0.028804347826087
MVIS,0.025
PLUG,0.0240489130434783
NIO,0.0240489130434783
TSM,0.0175271739130435
NVDA,0.0168478260869565
AMC,0.0167119565217391
BB,0.0160326086956522
RKT,0.0150815217391304
DKNG,0.0148097826086957
RIOT,0.0144021739130435
SPCE,0.0142663043478261
QS,0.0137228260869565
APHA,0.0114130434782609
TLRY,0.0114130434782609
SQ,0.010054347826087
VIAC,0.00951086956521739
MARA,0.00883152173913043
UWMC,0.0078804347826087
MSFT,0.0077445652173913
BABA,0.00747282608695652
RIDE,0.00720108695652174
SNDL,0.00692934782608696
FCEL,0.00692934782608696
ASO,0.00679347826086957
QQQ,0.00665760869565217
PSFE,0.00611413043478261
EBET,0.00597826086956522
RBLX,0.00557065217391304
JD,0.00543478260869565
BAC,0.00529891304347826
FUBO,0.0047554347826087
E,0.00394021739130435
HYLN,0.00380434782608696
AMZN,0.00353260869565217
ICLN,0.00339673913043478
NKLA,0.00326086956521739
BNGO,0.00298913043478261
XL,0.00285326086956522
SKLZ,0.00271739130434783
TD,0.00271739130434783
INTC,0.00258152173913043
V,0.00258152173913043
IMO,0.00258152173913043
RSI,0.00258152173913043
L,0.00244565217391304
TQQQ,0.00244565217391304
CCIV,0.00244565217391304
PT,0.00244565217391304
TLT,0.00230978260869565
X,0.00230978260869565
HD,0.00217391304347826
TA,0.00217391304347826
FCX,0.00217391304347826
CC,0.00203804347826087
MP,0.00203804347826087
CLOV,0.00190217391304348
GO,0.00190217391304348
SOXL,0.00190217391304348
EDIT,0.00190217391304348
DIS,0.00190217391304348
ARKK,0.00176630434782609
OCGN,0.00176630434782609
TSP,0.00176630434782609
CHPT,0.00176630434782609
NOK,0.00176630434782609
XOM,0.0016304347826087
VXX,0.0016304347826087
AI,0.0016304347826087
MU,0.0016304347826087
SNAP,0.0016304347826087
NEE,0.0016304347826087
BIDU,0.0016304347826087
BUZZ,0.0014945652173913
LULU,0.0014945652173913
ENPH,0.0014945652173913
INO,0.0014945652173913
PENN,0.0014945652173913
VALE,0.0014945652173913
BP,0.00135869565217391
PFE,0.00135869565217391
FB,0.00135869565217391
C,0.00135869565217391
DOW,0.00135869565217391
JNJ,0.00135869565217391
R,0.00135869565217391
LEAP,0.00135869565217391
JPM,0.00135869565217391
CRSR,0.00135869565217391
FSR,0.00122282608695652
CLF,0.00122282608695652
NET,0.00122282608695652
PYPL,0.00122282608695652
IQ,0.00122282608695652
ONE,0.00122282608695652
CRSP,0.00122282608695652
NNDM,0.00122282608695652
G,0.00122282608695652
USD,0.00122282608695652
BCRX,0.00122282608695652
B,0.00122282608695652
UI,0.00122282608695652
BA,0.00122282608695652
W,0.00122282608695652
SMH,0.00122282608695652
SENS,0.00122282608695652
BLNK,0.00108695652173913
WMT,0.00108695652173913
GOEV,0.00108695652173913
EBON,0.00108695652173913
LAZR,0.00108695652173913
TV,0.00108695652173913
DAL,0.00108695652173913
GLD,0.00108695652173913
UVXY,0.000951086956521739
SOS,0.000951086956521739
ASTS,0.000951086956521739
IDEX,0.000951086956521739
TDA,0.000951086956521739
LI,0.000951086956521739
DTE,0.000951086956521739
GE,0.000951086956521739
ACB,0.000815217391304348
TDOC,0.000815217391304348
IBM,0.000815217391304348
TMO,0.000815217391304348
UK,0.000815217391304348
VOO,0.000815217391304348
JMIA,0.000815217391304348
RMO,0.000815217391304348
POSH,0.000815217391304348
PDT,0.000815217391304348
SI,0.000815217391304348
CRWD,0.000815217391304348
GM,0.000815217391304348
CORN,0.000815217391304348
RUN,0.000815217391304348
CVX,0.000679347826086957
GEVO,0.000679347826086957
APRN,0.000679347826086957
ROKU,0.000679347826086957
WKHS,0.000679347826086957
DIA,0.000679347826086957
HIMS,0.000679347826086957
IRS,0.000679347826086957
SPOT,0.000679347826086957
GOOG,0.000679347826086957
SLV,0.000679347826086957
CCL,0.000679347826086957
DASH,0.000679347826086957
ARKX,0.000679347826086957
ZOM,0.000679347826086957
IPOE,0.000679347826086957
KHC,0.000679347826086957
BIG,0.000543478260869565
LAC,0.000543478260869565
TTD,0.000543478260869565
KO,0.000543478260869565
RFP,0.000543478260869565
ARVL,0.000543478260869565
SE,0.000543478260869565
ROOT,0.000543478260869565
ZNGA,0.000543478260869565
ALLY,0.000543478260869565
OPEN,0.000543478260869565
MS,0.000543478260869565
HIMX,0.000543478260869565
CRM,0.000543478260869565
SQQQ,0.000543478260869565
ETH,0.000543478260869565
NVCR,0.000543478260869565
GOOD,0.000543478260869565
CTRM,0.000543478260869565
FNGU,0.000543478260869565
VUZI,0.000407608695652174
RAD,0.000407608695652174
HPE,0.000407608695652174
XLE,0.000407608695652174
XLF,0.000407608695652174
INDA,0.000407608695652174
GS,0.000407608695652174
XPEV,0.000407608695652174
GF,0.000407608695652174
GSAT,0.000407608695652174
LPCN,0.000407608695652174
VGT,0.000407608695652174
INPX,0.000407608695652174
REAL,0.000407608695652174
RIGL,0.000407608695652174
RTX,0.000407608695652174
SA,0.000407608695652174
OI,0.000407608695652174
OGI,0.000407608695652174
NVAX,0.000407608695652174
NSA,0.000407608695652174
SOLO,0.000407608695652174
SONO,0.000407608695652174
NGA,0.000407608695652174
NFLX,0.000407608695652174
NBA,0.000407608695652174
NAV,0.000407608695652174
SUMO,0.000407608695652174
MT,0.000407608695652174
TAN,0.000407608695652174
MRNA,0.000407608695652174
THCB,0.000407608695652174
RDFN,0.000407608695652174
